# x_m,y_m,w_tr_right_m,w_tr_left_m
2.3900,42.4500,0.7500,0.7500
2.3900,42.5000,0.7500,0.7500
2.4400,42.5500,0.8000,0.8000
2.4400,42.6000,0.8000,0.8000
2.4400,42.6500,0.8000,0.8000
2.4400,42.7000,0.8000,0.8000
2.4400,42.7500,0.8000,0.8000
2.4900,42.8000,0.8500,0.8500
2.4900,42.8500,0.8500,0.8500
2.4900,42.9000,0.8512,0.8512
2.5400,42.9500,0.9045,0.9045
2.5900,43.0000,0.9597,0.9597
2.5900,43.0500,0.9673,0.9673
2.6400,43.1000,1.0093,1.0093
2.6900,43.1500,1.0540,1.0540
2.7400,43.2000,1.1010,1.1010
2.7900,43.2500,1.1463,1.1463
2.8400,43.3000,1.1829,1.1829
2.8900,43.3500,1.2221,1.2221
2.9400,43.3500,1.2116,1.2116
2.9900,43.4000,1.2396,1.2396
3.0400,43.4500,1.2705,1.2705
3.0900,43.4500,1.2560,1.2560
3.1400,43.4500,1.2431,1.2431
3.1900,43.4500,1.2318,1.2318
3.2400,43.4500,1.2221,1.2221
3.2900,43.5000,1.2637,1.2637
3.3400,43.5000,1.2577,1.2577
3.3900,43.5000,1.2534,1.2534
3.4400,43.5000,1.2509,1.2509
3.4900,43.5000,1.2500,1.2500
3.5400,43.5000,1.2500,1.2500
3.5900,43.5000,1.2500,1.2500
3.6400,43.5000,1.2509,1.2509
3.6900,43.5000,1.2500,1.2500
3.7400,43.5000,1.2509,1.2509
3.7900,43.5000,1.2534,1.2534
3.8400,43.5500,1.3000,1.3000
3.8900,43.5500,1.3000,1.3000
3.9400,43.5500,1.3000,1.3000
3.9900,43.5500,1.3000,1.3000
4.0400,43.5500,1.3000,1.3000
4.0900,43.5500,1.3000,1.3000
4.1400,43.5500,1.3000,1.3000
4.1900,43.5500,1.3000,1.3000
4.2400,43.5500,1.3000,1.3000
4.2900,43.5500,1.3000,1.3000
4.3400,43.5500,1.3000,1.3000
4.3900,43.5500,1.3000,1.3000
4.4400,43.5500,1.3000,1.3000
4.4900,43.5500,1.3000,1.3000
4.5400,43.5500,1.3000,1.3000
4.5900,43.5500,1.3000,1.3000
4.6400,43.5500,1.3000,1.3000
4.6900,43.5500,1.3000,1.3000
4.7400,43.5500,1.3000,1.3000
4.7900,43.5500,1.3000,1.3000
4.8400,43.5500,1.3000,1.3000
4.8900,43.5500,1.3000,1.3000
4.9400,43.5500,1.3000,1.3000
4.9900,43.5500,1.3000,1.3000
5.0400,43.5500,1.3000,1.3000
5.0900,43.5500,1.3000,1.3000
5.1400,43.5500,1.3000,1.3000
5.1900,43.5500,1.3000,1.3000
5.2400,43.5500,1.3000,1.3000
5.2900,43.5500,1.3000,1.3000
5.3400,43.5500,1.3000,1.3000
5.3900,43.5500,1.3000,1.3000
5.4400,43.5500,1.3000,1.3000
5.4900,43.5500,1.3000,1.3000
5.5400,43.5500,1.3000,1.3000
5.5900,43.5500,1.3000,1.3000
5.6400,43.5500,1.3000,1.3000
5.6900,43.5500,1.3000,1.3000
5.7400,43.5500,1.3000,1.3000
5.7900,43.5500,1.3000,1.3000
5.8400,43.5500,1.3000,1.3000
5.8900,43.5500,1.3000,1.3000
5.9400,43.5500,1.3000,1.3000
5.9900,43.5500,1.3000,1.3000
6.0400,43.5500,1.3000,1.3000
6.0900,43.5500,1.3000,1.3000
6.1400,43.5500,1.3000,1.3000
6.1900,43.5500,1.3000,1.3000
6.2400,43.5500,1.3000,1.3000
6.2900,43.5500,1.3000,1.3000
6.3400,43.5500,1.3000,1.3000
6.3900,43.5500,1.3000,1.3000
6.4400,43.5500,1.3000,1.3000
6.4900,43.5500,1.3000,1.3000
6.5400,43.5500,1.3000,1.3000
6.5900,43.5500,1.3000,1.3000
6.6400,43.5500,1.3000,1.3000
6.6900,43.5500,1.3000,1.3000
6.7400,43.5500,1.3000,1.3000
6.7900,43.5500,1.3000,1.3000
6.8400,43.5500,1.3000,1.3000
6.8900,43.5500,1.3000,1.3000
6.9400,43.5500,1.3000,1.3000
6.9900,43.5500,1.3000,1.3000
7.0400,43.5500,1.3000,1.3000
7.0900,43.5500,1.3000,1.3000
7.1400,43.5500,1.3000,1.3000
7.1900,43.5500,1.3000,1.3000
7.2400,43.5500,1.3000,1.3000
7.2900,43.5500,1.3000,1.3000
7.3400,43.5500,1.3000,1.3000
7.3900,43.5500,1.3000,1.3000
7.4400,43.5500,1.3000,1.3000
7.4900,43.5500,1.3000,1.3000
7.5400,43.5500,1.3000,1.3000
7.5900,43.5500,1.3000,1.3000
7.6400,43.5500,1.3000,1.3000
7.6900,43.5500,1.3000,1.3000
7.7400,43.5500,1.3000,1.3000
7.7900,43.5500,1.3000,1.3000
7.8400,43.5500,1.3000,1.3000
7.8900,43.5500,1.3000,1.3000
7.9400,43.5500,1.3000,1.3000
7.9900,43.5500,1.3000,1.3000
8.0400,43.5500,1.3000,1.3000
8.0900,43.5500,1.3000,1.3000
8.1400,43.5500,1.3000,1.3000
8.1900,43.5500,1.3000,1.3000
8.2400,43.5500,1.3000,1.3000
8.2900,43.5500,1.3000,1.3000
8.3400,43.5500,1.3000,1.3000
8.3900,43.5500,1.3000,1.3000
8.4400,43.5500,1.3000,1.3000
8.4900,43.5500,1.3000,1.3000
8.5400,43.5500,1.3000,1.3000
8.5900,43.5500,1.3000,1.3000
8.6400,43.5500,1.3000,1.3000
8.6900,43.5500,1.3000,1.3000
8.7400,43.5500,1.3000,1.3000
8.7900,43.5500,1.3000,1.3000
8.8400,43.5500,1.3000,1.3000
8.8900,43.5500,1.3000,1.3000
8.9400,43.5500,1.3000,1.3000
8.9900,43.5500,1.3000,1.3000
9.0400,43.5500,1.3000,1.3000
9.0900,43.5500,1.3000,1.3000
9.1400,43.5500,1.3000,1.3000
9.1900,43.5500,1.3000,1.3000
9.2400,43.5500,1.3000,1.3000
9.2900,43.5500,1.3000,1.3000
9.3400,43.5500,1.3000,1.3000
9.3900,43.5500,1.3000,1.3000
9.4400,43.5500,1.3000,1.3000
9.4900,43.5500,1.3000,1.3000
9.5400,43.5500,1.3000,1.3000
9.5900,43.5500,1.3000,1.3000
9.6400,43.5500,1.3000,1.3000
9.6900,43.5500,1.3000,1.3000
9.7400,43.5500,1.3000,1.3000
9.7900,43.5500,1.3000,1.3000
9.8400,43.5500,1.3000,1.3000
9.8900,43.5500,1.3000,1.3000
9.9400,43.5500,1.3000,1.3000
9.9900,43.5500,1.3000,1.3000
10.0400,43.5500,1.3000,1.3000
10.0900,43.5500,1.3000,1.3000
10.1400,43.5500,1.3000,1.3000
10.1900,43.5500,1.3000,1.3000
10.2400,43.5500,1.3000,1.3000
10.2900,43.5500,1.3000,1.3000
10.3400,43.5500,1.3008,1.3008
10.3900,43.5500,1.3033,1.3033
10.4400,43.5500,1.3075,1.3075
10.4900,43.5500,1.3075,1.3075
10.5400,43.5500,1.3033,1.3033
10.5900,43.5500,1.3008,1.3008
10.6400,43.5500,1.3000,1.3000
10.6900,43.5500,1.3000,1.3000
10.7400,43.5500,1.3000,1.3000
10.7900,43.5500,1.3000,1.3000
10.8400,43.5500,1.3000,1.3000
10.8900,43.5500,1.3000,1.3000
10.9400,43.5500,1.3000,1.3000
10.9900,43.5500,1.3000,1.3000
11.0400,43.5500,1.3000,1.3000
11.0900,43.5500,1.3000,1.3000
11.1400,43.5500,1.3000,1.3000
11.1900,43.5500,1.3000,1.3000
11.2400,43.5500,1.3000,1.3000
11.2900,43.5500,1.3000,1.3000
11.3400,43.5500,1.3000,1.3000
11.3900,43.5500,1.3000,1.3000
11.4400,43.5500,1.3000,1.3000
11.4900,43.5500,1.3000,1.3000
11.5400,43.5500,1.3000,1.3000
11.5900,43.5500,1.3000,1.3000
